date,pass,ideal_wind_direction,downwind,temp_c,rh_percent,dew_point_c,wind_dir_min,wind_dir_max,dir,wind_sp_min,wind_sp_max,spd,wd_analysis,location
2020-09-18T15:20:00Z,1,68,248,21.03,55.6,11.83,47.9376,86.8176,64.1016,1.213981824,3.332951424,2.267565696,PASS,missouri
2020-09-18T15:21:00Z,1,68,248,21.27,57.4,12.540000000000001,43.833600000000004,93.58560000000001,63.1368,1.1163482880000002,3.3077383680000003,2.115750912,PASS,missouri
2020-09-18T15:22:00Z,1,68,248,21.41,57.4,12.67,49.8744,94.788,71.3088,0.9752624640000002,4.321625088,2.0824911360000007,PASS,missouri
2020-09-18T15:23:00Z,1,68,248,21.580000000000002,57.7,12.9,2.8728000000000002,69.6816,37.8144,1.0686044160000001,3.071701248,2.1575938559999996,FAIL,missouri
2020-09-18T15:24:00Z,1,68,248,21.63,56.1,12.52,31.903200000000002,76.84560000000002,57.074400000000004,0.843296256,2.952609792,2.0261640960000005,PASS,missouri
2020-09-18T15:29:00Z,2,68,248,21.27,56.6,12.32,14.7096,86.616,51.94800000000001,1.3958376959999999,5.164384896,2.9874789120000003,PASS,missouri
2020-09-18T15:30:00Z,2,68,248,20.91,55.300000000000004,11.63,2.8512,358.49519999999995,123.01920000000001,1.04339136,3.978298368,2.495019648,FAIL,missouri
2020-09-18T15:31:00Z,2,68,248,21.13,56.7,12.21,24.732000000000003,319.572,71.52480000000001,0.63837312,3.049170432,1.7413102080000002,PASS,missouri
2020-09-18T15:32:00Z,2,68,248,21.51,58.5,13.05,6.7104,356.49359999999996,51.11280000000001,0.549322752,1.999878144,1.200034176,PASS,missouri
2020-09-18T15:33:00Z,2,68,248,21.490000000000002,55.1,12.11,12.7368,356.5008,43.343999999999994,0.347081856,2.1640312319999997,1.43768064,PASS,missouri
2020-09-18T15:37:00Z,3,68,248,21.13,54.5,11.61,18.8712,70.93440000000001,47.448,1.961253888,3.7288500480000004,2.833518336,PASS,missouri
2020-09-18T15:38:00Z,3,68,248,21.2,55.300000000000004,11.9,28.8072,87.768,53.906400000000005,1.466648832,4.336645632,2.401141248,PASS,missouri
2020-09-18T15:39:00Z,3,68,248,21.150000000000002,54.7,11.69,28.857600000000005,80.8344,53.856,0.9468307200000001,4.918691712,3.163970304,PASS,missouri
2020-09-18T15:40:00Z,3,68,248,21.34,56.5,12.36,19.8288,65.7576,48.9384,1.6683532799999998,4.205752319999999,2.613574656,PASS,missouri
2020-09-18T15:41:00Z,3,68,248,21.17,54.9,11.77,23.875200000000003,70.8192,44.6256,1.7536485120000003,4.215944832000001,3.109252608,PASS,missouri
2020-09-18T16:07:00Z,4,68,248,21.2,56.1,12.120000000000001,31.766400000000004,103.79520000000001,68.45760000000001,1.41622272,3.5866913280000006,2.563684992,PASS,missouri
2020-09-18T16:08:00Z,4,68,248,21.37,57.1,12.540000000000001,0.792,357.42960000000005,92.9952,0.46134528,2.19675456,1.168383744,PASS,missouri
2020-09-18T16:09:00Z,4,68,248,21.490000000000002,55.7,12.280000000000001,0.7560000000000001,351.61920000000003,69.1632,0.46724620800000005,2.189244288,1.230075264,PASS,missouri
2020-09-18T16:10:00Z,4,68,248,21.39,55.300000000000004,12.08,2.7936,69.7176,30.3048,0.87709248,3.2900355840000004,1.784762496,FAIL,missouri
2020-09-18T16:11:00Z,4,68,248,21.29,55.7,12.1,28.915200000000002,80.82000000000001,54.0432,0.849197184,3.713293056,2.0460126720000003,PASS,missouri
2020-09-18T16:27:00Z,5,68,248,20.75,56.4,11.78,2.9088000000000003,63.820800000000006,39.4992,0.9119616,3.4246840320000005,2.2879507200000004,PASS,missouri
2020-09-18T16:28:00Z,5,68,248,20.86,56.800000000000004,12,21.823200000000003,116.6976,51.9264,0.44203315200000004,2.3533973760000007,1.498299264,PASS,missouri
2020-09-18T16:29:00Z,5,68,248,20.98,56.9,12.13,4.9968,352.5192,68.2632,0.9693615360000001,2.831372544,1.7681326080000002,PASS,missouri
2020-09-18T16:30:00Z,5,68,248,21.2,56.9,12.33,3.9095999999999997,357.3,85.70160000000001,0.856707456,3.1559235840000004,1.7000037120000002,PASS,missouri
2020-09-18T16:31:00Z,5,68,248,20.98,56.6,12.05,74.736,100.58399999999999,86.184,0.5922385920000001,5.4143696640000005,3.567915648,PASS,missouri
2020-09-18T16:38:00Z,6,68,248,20.79,55.6,11.61,40.8312,83.72160000000001,65.5056,1.852354944,3.546994176,2.654344704,PASS,missouri
2020-09-18T16:39:00Z,6,68,248,20.82,56.4,11.84,38.8296,81.7272,59.0112,1.060021248,3.225661824,1.9961230080000005,PASS,missouri
2020-09-18T16:40:00Z,6,68,248,20.77,55.9,11.67,28.857600000000005,87.89040000000001,55.37520000000001,1.6372392960000002,4.075395456,2.8013314559999998,PASS,missouri
2020-09-18T16:41:00Z,6,68,248,20.82,56.800000000000004,11.950000000000001,51.84,84.72240000000001,70.6968,1.5422880000000003,4.388681088,2.8029408,PASS,missouri
2020-09-18T16:42:00Z,6,68,248,20.75,55.1,11.42,41.7672,83.60640000000001,67.5576,1.7622316800000002,4.057692672000001,2.681167104,PASS,missouri
2020-09-19T09:05:00Z,7,90,270,12,72.4,7.2,62.906400000000005,100.7352,84.21119999999999,1.212908928,2.324965632,1.79441856,PASS,missouri
2020-09-19T09:06:00Z,7,90,270,12.07,72.4,7.2700000000000005,81.6984,108.5976,90.08640000000001,1.0734324480000002,2.676339072,1.744528896,PASS,missouri
2020-09-19T09:07:00Z,7,90,270,12.07,70.60000000000001,6.91,76.6728,105.6456,90.7416,1.5068824320000003,3.568988544,2.35232448,PASS,missouri
2020-09-19T09:08:00Z,7,90,270,12.120000000000001,70.9,7.01,80.7192,114.66720000000001,95.11200000000002,1.548725376,3.0362956800000003,2.270247936,PASS,missouri
2020-09-19T09:09:00Z,7,90,270,12.120000000000001,70.7,6.97,65.808,102.7872,81.2952,1.19091456,2.788993152,1.9752015360000004,PASS,missouri
2020-09-19T09:18:00Z,8,90,270,12.530000000000001,69.5,7.12,53.82000000000001,105.7176,88.524,1.468258176,3.151632,2.053522944,PASS,missouri
2020-09-19T09:19:00Z,8,90,270,12.51,68.8,6.95,68.724,111.80160000000002,92.2248,1.230611712,3.419319552,2.6731203839999997,PASS,missouri
2020-09-19T09:20:00Z,8,90,270,12.51,68.2,6.82,70.8192,95.6448,83.36160000000001,1.033198848,3.332414976,2.022945408,PASS,missouri
2020-09-19T09:21:00Z,8,90,270,12.68,69.7,7.3,64.8,111.7368,92.85120000000002,0.926445696,1.8469904640000003,1.3695517440000002,PASS,missouri
2020-09-19T09:22:00Z,8,90,270,12.700000000000001,68.3,7.03,70.81200000000001,127.656,89.0856,1.3438022399999998,2.394703872,1.7563307520000002,PASS,missouri
2020-09-19T09:27:00Z,9,90,270,13.16,68.7,7.55,59.860800000000005,109.6272,91.05840000000002,1.1222492160000002,1.859865216,1.449482496,PASS,missouri
2020-09-19T09:28:00Z,9,90,270,13.16,68.8,7.57,65.7936,111.7944,86.1624,1.034808192,2.7600249600000004,1.9151193600000003,PASS,missouri
2020-09-19T09:29:00Z,9,90,270,13.11,68,7.3500000000000005,67.7448,102.71520000000001,84.1824,0.942539136,2.620012032,1.6967850240000004,PASS,missouri
2020-09-19T09:30:00Z,9,90,270,13.11,67.2,7.18,67.824,118.5984,83.8656,1.511710464,2.409724416,1.9558894080000002,PASS,missouri
2020-09-19T09:31:00Z,9,90,270,13.09,66,6.890000000000001,57.82320000000001,118.5984,92.736,1.5916412160000002,2.831372544,2.214993792,PASS,missouri
2020-09-19T09:35:00Z,10,90,270,13.280000000000001,66.2,7.12,72.7632,103.7304,88.2792,1.3625779199999999,2.383974912,1.8882969600000001,PASS,missouri
2020-09-19T09:36:00Z,10,90,270,13.35,65.3,6.99,82.74239999999999,125.60400000000001,99.12240000000001,0.9296643840000001,2.064788352,1.638312192,PASS,missouri
2020-09-19T09:37:00Z,10,90,270,13.450000000000001,65.4,7.11,68.8824,105.72480000000002,91.84320000000001,1.0514380799999998,2.400068352,1.7515027199999997,PASS,missouri
2020-09-19T09:38:00Z,10,90,270,13.55,66.1,7.3500000000000005,72.80640000000001,101.67840000000001,87.264,1.009595136,2.2670292480000005,1.5932505600000002,PASS,missouri
2020-09-19T09:39:00Z,10,90,270,13.55,65.4,7.2,71.8344,105.63840000000002,87.73920000000001,1.475768448,2.89950144,2.206947072,PASS,missouri
2020-09-19T09:42:00Z,11,90,270,13.57,64,6.9,75.7728,121.7592,99.28080000000001,1.564282368,2.4773168640000005,2.0385023999999996,PASS,missouri
2020-09-19T09:43:00Z,11,90,270,13.57,63.6,6.8100000000000005,93.57120000000002,132.6168,119.93040000000002,0.867436416,2.036893056,1.6302654719999998,PASS,missouri
2020-09-19T09:44:00Z,11,90,270,13.67,63.9,6.97,63.9144,120.6432,99.6768,1.16409216,2.213920896,1.758476544,PASS,missouri
2020-09-19T09:45:00Z,11,90,270,13.69,64.4,7.11,47.8008,100.6056,84.42,1.507955328,2.806159488,2.0798088960000003,PASS,missouri
2020-09-19T09:46:00Z,11,90,270,13.81,65.5,7.47,58.7592,96.6744,75.98880000000001,1.1222492160000002,2.37646464,1.827678336,PASS,missouri
2020-09-19T09:51:00Z,12,90,270,13.950000000000001,62.6,6.95,85.87440000000001,126.684,102.8304,1.294985472,2.77880064,2.120042496,PASS,missouri
2020-09-19T09:52:00Z,12,90,270,14,63.4,7.18,81.7272,126.5616,107.424,1.018178304,2.130771456,1.497226368,PASS,missouri
2020-09-19T09:53:00Z,12,90,270,14.15,64.8,7.63,60.9264,96.71040000000002,80.0712,0.773021568,2.083027584,1.4484096,PASS,missouri
2020-09-19T09:54:00Z,12,90,270,14.1,63.1,7.2,86.75280000000001,119.63520000000003,99.24480000000001,1.600760832,3.0153742080000003,2.247180672,PASS,missouri
2020-09-19T09:55:00Z,12,90,270,14.05,62.2,6.94,74.8728,115.62480000000001,97.3944,1.4248058879999999,2.9037930239999996,2.075517312,PASS,missouri
2020-09-19T09:58:00Z,13,90,270,14.05,62.2,6.94,79.9632,133.5528,99.36720000000001,1.3749162240000001,3.0658003199999997,2.182806912,PASS,missouri
2020-09-19T09:59:00Z,13,90,270,14.24,63.4,7.4,93.0312,125.88480000000001,106.07760000000002,1.00047552,2.409187968,1.5991514880000002,PASS,missouri
2020-09-19T10:00:00Z,13,90,270,14.39,63.1,7.47,78.7824,139.70880000000002,114.98400000000001,0.59813952,1.989685632,1.319125632,PASS,missouri
2020-09-19T10:01:00Z,13,90,270,14.46,62.7,7.45,88.62480000000001,135.62640000000002,114.0624,1.31966208,2.554565376,1.914046464,PASS,missouri
2020-09-19T10:02:00Z,13,90,270,14.43,61.9,7.24,76.7664,113.7672,93.95280000000001,1.462357248,3.2927178240000003,2.343741312,PASS,missouri
2020-09-19T10:07:00Z,14,90,270,14.65,61.7,7.390000000000001,75.7152,133.632,102.49919999999999,1.0262250240000002,2.243425536,1.688738304,PASS,missouri
2020-09-19T10:08:00Z,14,90,270,14.620000000000001,60.1,6.99,102.7512,140.67360000000002,118.08,1.4280245759999999,2.703161472,2.163494784,PASS,missouri
2020-09-19T10:09:00Z,14,90,270,14.72,60.4,7.15,83.7,129.6288,106.32240000000002,1.048219392,2.226795648,1.6130991360000002,PASS,missouri
2020-09-19T10:10:00Z,14,90,270,14.77,60.300000000000004,7.17,96.7608,136.6848,118.6128,0.819692544,2.4022141439999998,1.8292876800000002,PASS,missouri
2020-09-19T10:11:00Z,14,90,270,14.86,59,6.94,78.804,120.6432,104.328,1.132978176,2.628058752,1.862011008,PASS,missouri
2020-09-19T10:15:00Z,15,90,270,15.27,59.7,7.5,90.61920000000002,149.6808,113.63759999999999,0.8953317120000003,2.197291008,1.5213665280000002,PASS,missouri
2020-09-19T10:16:00Z,15,90,270,15.25,58.800000000000004,7.25,63.820800000000006,116.6976,98.9928,1.15068096,2.839955712,1.79173632,PASS,missouri
2020-09-19T10:17:00Z,15,90,270,15.22,59.4,7.38,66.7512,98.62560000000002,80.0064,1.161946368,2.500384128,1.8732764160000002,PASS,missouri
2020-09-19T10:18:00Z,15,90,270,15.200000000000001,59.4,7.3500000000000005,70.81200000000001,126.6984,109.08720000000001,1.327172352,2.4478122239999998,1.90170816,PASS,missouri
2020-09-19T10:19:00Z,15,90,270,15.1,58.300000000000004,6.99,46.8072,128.7576,90.23040000000002,1.165165056,2.4853635840000003,1.7718877440000003,PASS,missouri
2020-09-19T10:23:00Z,16,90,270,15.34,60,7.640000000000001,74.7432,119.79360000000003,101.016,1.245095808,2.500384128,1.9934407680000004,PASS,missouri
2020-09-19T10:24:00Z,16,90,270,15.49,61.2,8.06,63.784800000000004,115.6032,89.79840000000002,0.9103522560000001,2.008461312,1.3856451840000001,PASS,missouri
2020-09-19T10:25:00Z,16,90,270,15.700000000000001,62.300000000000004,8.53,30.924000000000003,130.7232,92.556,0.11265408000000002,2.083027584,1.225247232,PASS,missouri
2020-09-19T10:26:00Z,16,90,270,15.77,61.5,8.4,57.8016,112.65119999999999,86.616,0.786969216,1.943551104,1.51010112,PASS,missouri
2020-09-19T10:27:00Z,16,90,270,15.75,60.6,8.16,43.9704,102.7728,76.7808,0.626034816,2.541154176,1.454846976,PASS,missouri
2020-09-19T10:32:00Z,17,90,270,15.49,58.300000000000004,7.3500000000000005,47.78640000000001,127.2672,83.36880000000001,0.8282757119999999,2.071225728,1.5530169600000001,PASS,missouri
2020-09-19T10:33:00Z,17,90,270,15.68,60,7.95,86.19120000000001,122.70240000000001,102.2688,0.942539136,2.6452250880000006,1.7901269759999998,PASS,missouri
2020-09-19T10:34:00Z,17,90,270,15.700000000000001,57.800000000000004,7.43,83.7072,122.6016,104.6448,1.160873472,2.622157824,1.7820802559999998,PASS,missouri
2020-09-19T10:35:00Z,17,90,270,15.6,57.1,7.16,81.80640000000001,124.7112,98.2152,0.736006656,2.9880153600000003,2.1806611200000003,PASS,missouri
2020-09-19T10:36:00Z,17,90,270,15.49,57.300000000000004,7.1000000000000005,85.91040000000001,137.65680000000003,105.6456,1.0342717439999998,3.1827459840000003,2.1527658240000003,PASS,missouri
2020-09-19T10:40:00Z,18,90,270,15.8,58.1,7.59,44.856,106.74000000000001,76.644,1.213981824,2.867851008,2.0197267200000004,PASS,missouri
2020-09-19T10:41:00Z,18,90,270,15.870000000000001,58.9,7.86,54.7992,89.748,73.9512,1.060021248,3.405908352,2.0159715840000003,PASS,missouri
2020-09-19T10:42:00Z,18,90,270,15.65,56.7,7.1000000000000005,64.7784,102.816,81.81360000000001,1.6892747520000002,3.087794688,2.2107022080000003,PASS,missouri
2020-09-19T10:43:00Z,18,90,270,15.56,57,7.09,51.9048,76.69440000000002,65.304,1.213981824,2.69296896,1.943014656,PASS,missouri
2020-09-19T10:44:00Z,18,90,270,15.65,58.2,7.48,46.9224,74.82240000000002,62.9352,1.149071616,2.202655488,1.686056064,PASS,missouri
2020-09-19T10:48:00Z,19,90,270,15.94,56.4,7.29,46.900800000000004,70.9488,60.163199999999996,1.242413568,2.9316883199999997,1.9548165119999998,PASS,missouri
2020-09-19T10:49:00Z,19,90,270,16.03,57.6,7.69,41.7672,85.6728,63.53280000000001,1.034808192,2.741785728,1.755257856,PASS,missouri
2020-09-19T10:50:00Z,19,90,270,16.11,58.4,7.96,40.86,98.68320000000001,74.76480000000001,1.279964928,3.337243008,2.324429184,PASS,missouri
2020-09-19T10:51:00Z,19,90,270,16.15,57.5,7.7700000000000005,58.7592,119.63520000000003,84.204,0.9682886400000001,2.4478122239999998,1.867375488,PASS,missouri
2020-09-19T10:52:00Z,19,90,270,16.25,57.300000000000004,7.8100000000000005,61.9272,116.60400000000001,88.2216,1.174284672,3.1430488319999994,1.9741286400000002,PASS,missouri
2020-09-19T10:56:00Z,20,90,270,16.7,55.9,7.87,80.81280000000001,121.60799999999999,98.2872,1.1474622719999998,2.0385023999999996,1.575547776,PASS,missouri
2020-09-19T10:57:00Z,20,90,270,16.65,55.300000000000004,7.67,28.8144,127.5264,98.0784,0.288072576,1.8260689920000002,1.0171054080000002,PASS,missouri
2020-09-19T10:58:00Z,20,90,270,16.82,58.1,8.55,15.7392,81.7272,46.61280000000001,0.308994048,2.3930945279999998,1.305177984,FAIL,missouri
2020-09-19T10:59:00Z,20,90,270,16.72,55.9,7.890000000000001,1.0008000000000001,96.6744,52.7688,0.341717376,1.9703735039999997,1.242950016,FAIL,missouri
2020-09-19T11:00:00Z,20,90,270,16.77,56.2,8.02,81.7272,124.57440000000001,98.8128,0.8282757119999999,1.932822144,1.3770620160000002,PASS,missouri
2020-09-19T11:04:00Z,21,90,270,16.63,55.6,7.73,42.854400000000005,88.5888,63.0648,1.363114368,2.6736568320000003,2.035283712,PASS,missouri
2020-09-19T11:05:00Z,21,90,270,16.65,55.6,7.75,37.9008,103.79520000000001,65.36880000000001,1.282647168,2.26112832,1.7236074240000003,PASS,missouri
2020-09-19T11:06:00Z,21,90,270,16.990000000000002,57.300000000000004,8.5,53.94240000000001,136.5408,100.08000000000001,0.737616,1.604515968,1.171065984,PASS,missouri
2020-09-19T11:07:00Z,21,90,270,17.080000000000002,56.800000000000004,8.46,62.0424,119.05199999999999,85.8888,1.00047552,2.745004416,1.8512820479999998,PASS,missouri
2020-09-19T11:08:00Z,21,90,270,16.84,56.300000000000004,8.11,54.7992,83.6424,68.60880000000002,1.7815438080000001,3.126418944,2.450494464,PASS,missouri
2020-09-19T11:12:00Z,22,90,270,17.13,56.9,8.53,57.7584,102.6936,76.96799999999999,0.47100134399999993,1.752039168,1.055193216,PASS,missouri
2020-09-19T11:13:00Z,22,90,270,17.150000000000002,55.7,8.24,78.7824,125.712,104.7168,0.8744102400000001,2.799722112,1.636702848,PASS,missouri
2020-09-19T11:14:00Z,22,90,270,17.2,55.6,8.26,98.74800000000002,177.56640000000002,148.05360000000002,0.736006656,3.268577664,1.8400166400000002,FAIL,missouri
2020-09-19T11:15:00Z,22,90,270,17.25,53.9,7.8500000000000005,118.54800000000002,175.6224,150.07680000000002,1.098645504,3.2648225280000003,2.211238656,FAIL,missouri
2020-09-19T11:16:00Z,22,90,270,17.3,53.5,7.78,85.7736,161.62560000000002,133.71120000000002,0.690408576,2.6570269440000005,1.576084224,FAIL,missouri
2020-09-19T11:20:00Z,23,90,270,17.42,51.6,7.36,112.75200000000001,174.6216,149.04000000000002,1.02729792,3.415564416,2.2949245439999997,FAIL,missouri
2020-09-19T11:21:00Z,23,90,270,17.34,50.300000000000004,6.92,113.63759999999999,179.64,143.58960000000002,1.4355348479999999,3.674132352000001,2.7380305920000008,FAIL,missouri
2020-09-19T11:22:00Z,23,90,270,17.37,51.300000000000004,7.23,91.7712,134.712,117.2808,1.3035686400000002,3.3345607680000002,2.3018983680000003,PASS,missouri
2020-09-19T11:23:00Z,23,90,270,17.39,51.2,7.22,93.5928,170.55360000000002,134.604,0.7955523840000001,3.1784544,1.813730688,FAIL,missouri
2020-09-19T11:24:00Z,23,90,270,17.650000000000002,52.800000000000004,7.92,87.86880000000001,179.7696,133.6176,0.562197504,2.4349374719999997,1.331463936,FAIL,missouri
2020-09-19T11:28:00Z,24,90,270,17.89,52.1,7.94,80.8776,175.61520000000002,125.74080000000001,0.3621024,2.3861207040000005,1.161946368,FAIL,missouri
2020-09-19T11:29:00Z,24,90,270,17.990000000000002,52.7,8.2,63.784800000000004,139.73760000000001,89.64720000000001,0.639982464,1.771351296,1.17482112,PASS,missouri
2020-09-19T11:30:00Z,24,90,270,17.96,52.7,8.18,73.7568,191.7144,108.76320000000003,0.656612352,1.914046464,1.313224704,PASS,missouri
2020-09-19T11:31:00Z,24,90,270,17.990000000000002,51.9,7.97,106.6968,182.7288,145.8792,1.1801856,2.772899712,1.9387230720000002,FAIL,missouri
2020-09-19T11:32:00Z,24,90,270,17.89,51.1,7.66,113.63040000000001,182.57760000000002,130.428,1.09703616,3.1430488319999994,1.978420224,FAIL,missouri
2020-09-19T11:36:00Z,25,90,270,18.13,51.1,7.88,84.78,138.6216,108.2232,0.574535808,1.7906634240000006,1.070750208,PASS,missouri
2020-09-19T11:37:00Z,25,90,270,18.2,51.300000000000004,8,86.8752,152.6112,124.8912,1.1131296000000002,2.47034304,1.7595494400000002,FAIL,missouri
2020-09-19T11:38:00Z,25,90,270,18.22,50.800000000000004,7.88,60.8472,140.50799999999998,90.3816,1.015496064,2.6108924160000004,1.5556992,PASS,missouri
2020-09-19T11:39:00Z,25,90,270,18.22,50.4,7.76,86.83919999999999,169.30079999999998,121.62240000000001,0.9757989120000001,2.269711488,1.6404579840000002,FAIL,missouri
2020-09-19T11:40:00Z,25,90,270,18.13,49.9,7.53,88.632,136.77120000000002,109.92240000000002,1.450555392,2.678484864,2.019190272,PASS,missouri
2020-09-19T11:44:00Z,26,90,270,18.18,48.7,7.22,58.7592,98.6904,81.48960000000001,0.873337344,2.3206740480000003,1.497762816,PASS,missouri
2020-09-19T11:45:00Z,26,90,270,18.150000000000002,48.300000000000004,7.07,73.78560000000002,164.7576,115.28640000000001,0.5466405120000001,1.9907585280000002,1.1635557120000002,PASS,missouri
2020-09-19T11:46:00Z,26,90,270,18.080000000000002,47.9,6.890000000000001,95.6448,135.5904,114.0408,0.741907584,2.9552920320000005,1.93925952,PASS,missouri
2020-09-19T11:47:00Z,26,90,270,18.03,49.1,7.2,66.7728,152.70480000000003,111.83760000000002,1.7177064960000004,3.568988544,2.4773168640000005,PASS,missouri
2020-09-19T11:48:00Z,26,90,270,17.94,49.1,7.12,84.56400000000001,155.7144,115.9848,1.565891712,4.045354368,2.7423221759999996,PASS,missouri
2020-09-19T11:54:00Z,27,90,270,18.37,49.1,7.51,79.78320000000001,147.6504,110.2104,1.511174016,3.4740372480000006,2.3088721920000004,PASS,missouri
2020-09-19T11:55:00Z,27,90,270,18.27,48.1,7.12,121.60799999999999,177.6528,152.6976,1.2617256960000003,3.453115776,2.1962181120000004,FAIL,missouri
2020-09-19T11:56:00Z,27,90,270,18.25,48,7.07,128.73600000000002,174.73680000000002,152.6688,1.150144512,3.0432695040000004,2.0610332160000002,FAIL,missouri
2020-09-19T11:57:00Z,27,90,270,18.37,48.2,7.24,99.6696,194.5512,153.15120000000002,0.591165696,2.887699584,1.856646528,FAIL,missouri
2020-09-19T11:58:00Z,27,90,270,18.44,48.4,7.37,85.91760000000001,176.63040000000004,118.80000000000001,1.325563008,3.4735008,2.295460992,PASS,missouri
2020-09-19T12:05:00Z,28,90,270,18.580000000000002,49,7.68,77.8032,142.668,105.60240000000002,0.8416869120000001,2.409724416,1.6109533440000001,PASS,missouri
2020-09-19T12:06:00Z,28,90,270,18.72,49.1,7.84,41.8824,115.70400000000001,79.9992,0.5444947200000001,2.2257227520000002,1.37330688,PASS,missouri
2020-09-19T12:07:00Z,28,90,270,18.87,50.5,8.38,46.944,131.6016,97.776,1.172675328,3.1457310720000002,1.935504384,PASS,missouri
2020-09-19T12:08:00Z,28,90,270,18.79,48,7.57,65.8728,119.70720000000001,96.86160000000001,1.171065984,2.688140928,1.8840053759999997,PASS,missouri
2020-09-19T12:09:00Z,28,90,270,18.72,49.300000000000004,7.9,41.8824,147.6072,88.2576,1.049828736,2.6645372160000003,1.8249960959999998,PASS,missouri
2020-09-19T12:13:00Z,29,90,270,18.51,49.5,7.76,70.9488,204.7536,111.55680000000001,1.0514380799999998,3.0298583040000007,2.053522944,PASS,missouri
2020-09-19T12:14:00Z,29,90,270,18.56,48.4,7.47,96.85440000000003,145.872,124.74720000000002,0.5831189760000001,3.73099584,1.986466944,FAIL,missouri
2020-09-19T12:15:00Z,29,90,270,18.72,48.9,7.78,88.7904,126.60480000000001,105.768,0.9564867840000001,3.3747943679999994,1.9752015360000004,PASS,missouri
2020-09-19T12:16:00Z,29,90,270,18.51,48,7.3100000000000005,80.77680000000001,113.65199999999999,99.43920000000001,1.6715719679999999,3.151632,2.324965632,PASS,missouri
2020-09-19T12:17:00Z,29,90,270,18.39,48.800000000000004,7.44,78.7896,117.6408,92.7288,1.33575552,3.048097536,2.313163776,PASS,missouri
2020-09-19T12:20:00Z,30,90,270,18.37,47.800000000000004,7.12,98.61120000000003,141.58800000000002,124.04160000000002,1.532095488,3.506224128,2.288487168,FAIL,missouri
2020-09-20T12:12:00Z,31,90,270,20.17,56.300000000000004,11.22,87.696,118.5696,107.33760000000001,1.67908224,5.1214690560000005,3.188110464,PASS,missouri
2020-09-20T12:13:00Z,31,90,270,20.06,55.300000000000004,10.84,76.8168,126.648,104.292,1.7708148479999999,5.108057855999999,3.5056876800000003,PASS,missouri
2020-09-20T12:14:00Z,31,90,270,20.03,55.300000000000004,10.81,81.7272,124.62480000000002,111.0384,2.1318443520000003,4.386535296,3.3431439359999997,PASS,missouri
2020-09-20T12:15:00Z,31,90,270,19.94,54.6,10.53,105.72480000000002,132.72480000000002,119.2896,2.5250607360000004,5.350532352000001,3.655356672,PASS,missouri
2020-09-20T12:16:00Z,31,90,270,19.86,54.4,10.41,108.6264,144.54000000000002,123.60240000000002,2.202655488,4.355421312000001,3.246046848,FAIL,missouri
2020-09-20T12:22:00Z,32,90,270,20.080000000000002,54.7,10.69,90.8784,146.988,125.32320000000001,1.946233344,3.6816426239999998,2.7090624,FAIL,missouri
2020-09-20T12:23:00Z,32,90,270,20.13,54.7,10.74,112.3776,159.516,135.2304,1.996659456,3.9611320320000005,2.8050865920000003,FAIL,missouri
2020-09-20T12:24:00Z,32,90,270,20.25,55.4,11.040000000000001,91.5984,160.67520000000002,126.1944,1.2665537279999999,3.3876691200000004,2.486972928,FAIL,missouri
2020-09-20T12:25:00Z,32,90,270,20.36,55.4,11.15,103.6656,182.6928,143.964,1.0981090560000002,2.8919911679999997,2.2037283839999997,FAIL,missouri
2020-09-20T12:26:00Z,32,90,270,20.39,55.6,11.23,122.73840000000001,166.6296,146.6064,1.23919488,4.024969344000001,2.683312896,FAIL,missouri
2020-09-20T12:30:00Z,33,90,270,20.44,56.1,11.41,90.7416,140.74560000000002,127.296,1.304641536,3.1559235840000004,2.287414272,FAIL,missouri
2020-09-20T12:31:00Z,33,90,270,20.51,56.2,11.5,105.63840000000002,158.6664,132.2208,0.66519552,4.1285038080000005,2.5068215040000004,FAIL,missouri
2020-09-20T12:32:00Z,33,90,270,20.63,56.1,11.59,103.8096,139.70880000000002,119.06640000000002,0.5922385920000001,3.455798016,2.270784384,PASS,missouri
2020-09-20T12:33:00Z,33,90,270,20.580000000000002,55.5,11.38,101.6136,153.5472,124.8048,1.44572736,4.10650944,2.6006999040000003,FAIL,missouri
2020-09-20T12:34:00Z,33,90,270,20.53,55.9,11.44,104.7456,159.696,135.7632,2.30136192,4.180539264,3.0851124480000003,FAIL,missouri
2020-09-20T12:40:00Z,34,90,270,20.94,55.7,11.77,51.919200000000004,104.78880000000001,81.7272,1.183404288,3.4220017919999997,2.227332096,PASS,missouri
2020-09-20T12:41:00Z,34,90,270,20.84,55.300000000000004,11.57,70.8768,116.5824,89.4456,1.222028544,3.5893735679999996,2.358761856,PASS,missouri
2020-09-20T12:42:00Z,34,90,270,20.89,55,11.53,94.66559999999998,162.7704,131.77440000000001,1.7638410240000002,3.6145866240000006,2.562075648,FAIL,missouri
2020-09-20T12:43:00Z,34,90,270,21.06,55.2,11.74,127.5768,193.6728,159.7248,1.115275392,3.249265536,2.074980864,FAIL,missouri
2020-09-20T12:44:00Z,34,90,270,21.06,55,11.69,105.73920000000001,151.6896,128.7936,1.615244928,3.004645248,2.401141248,FAIL,missouri
2020-09-20T12:48:00Z,35,90,270,20.72,55.800000000000004,11.59,60.8256,119.74320000000002,91.84320000000001,0.7955523840000001,3.487448448,1.643676672,PASS,missouri
2020-09-20T12:49:00Z,35,90,270,20.75,54.5,11.26,80.8416,119.78640000000001,104.4,1.8968801279999998,3.58347264,2.9445630720000002,PASS,missouri
